,Tweets,Class
611,osmaniye de genç bir kardeşimiz çıkarıldı inşallah daha fazla sağ insan bulunacak enkaz afaddeprem deprem nurdağı kahramanmaraş turkey,0
612,depremin alanı çok geniş enkaz altında kalanları kurtarmak için ilk saatler çok önemli afadla birlikte profesyonel kurtarma ekip ve ekipmanların deprem bölgelerine ivedilikle yönlendirilip koordinasyonu sağlanılmalı acil deprem afad turkey kızılay,0
613,afad numaraları acil durumda olanlara ulaşması için yayalım bu bilgiyi afaddeprem halüklevent tolgaakpınar kahramanmaraş acil gaziantep hataydeprem turkey earthquakeinturkey,0
614,puanı 100 ve üstü olanlara ssk olsun olmasın kredi aracılık danışmanlık yapılır 0 533 924 20 76 kredimdenim deprem gaziantep acil kahramanmaraş turkey iskenderun şanlıurfa enkaz mersin spkgovtr para finans şubat kayseri ankara afaddeprem izmir afad,0
615,volkan demirelallahim sen yardım et allahım sen yardım et deprem hatayantakya hatay mersındeprem depremadıyaman earthquake pazarcık gaziantep nurdağı diyarbakırdadeprem mardin şanlıurfa hatay adana vanda sondakika sondakika afad,0
616,hataydayım yardıma ihtiyacınız varsa ekiplere ve diğer insanlara gönüllü bir şekilde yardıma hazırım lütfen haber verin deprem earthquake kahramanmaraş afad yardımelin hataydeprem gaziantep,0
617,lütfen yayalım ekip yok kurtarma çalışması tok vatandaşlar tek başlarına mücadele ediyorlar deprem adıyaman afaddeprem afadadıyaman adıyamanvaliliği earthquake enkazaltındayım ahbap acil,0
618,tüm spor kulüplerimizden ricamızdır eski sezonlara ait mağazalarınızın depolarında kalan mont hırka atkı şapka gibi ürünlerin deprem bölgesine gönderilmesini rica ederiz depremoldu deprem acil turkey afaddeprem fenerbahçe galatasaraysa beşiktaş trabzonspor,0
619,gaziantep te iki kuzenime ulaşılamıyor adres aşağıda yazıyor bilgisi olan varsa haber edebilir mi gaziantep afadhatay nurdağı acil enkaz earthquake sondakika kahramanmaraş şanlıurfa,0
620,de ki allahın bizim için yazdığından başkası bize erişmez o bizim mevlamızdır onun için müminler allaha tevekkül etsinler tövbe 51 deprem gaziantep kahramanmaraş şanlıurfa diyarbakır turkey osmaniye adana kilis malatya hatay afaddeprem afad,0
621,çevrede olup yardım ulaştıracak birileri var mı afadbaşkanlık umke afaddeprem kahramanmaraş türkoğlu şekerobakoyü yardım acil turkey enkaz,0
622,yardım lütfen hatay afad deprem turkey depremoldu enkazaltındayım afadbaşkanlık afad_gönüllü,0
623,afaddeprem acil turkey allahtan türkiyem,0
624,köylere ve kasabalarda yardım ekipleri gönderilmelidir köyleri es geçmeyin oradaki insanlar dahada çaresiz durumdalar acil turkey depremadana deprem kahramanmaraş pazarcık afad pazarcık,0
625,il ilçe başkanlarımız il toplama merkezlerini selamet derneğimiz başkanlığında kuracaklartüm yardımlar ve çalışmalar koordineli olarak tek merkezden yürütünecektir acil deprem gaziantep hatay kahramanmaraş malatya enkazaltındayım afad turkey sondakika rprefahpartisi,0
626,1866ya deprem yazarak afada 20 tl yardımda bulunabiliriz arkadaşlar lütfen yardımcı olalım acil enkaz yardım deprem kahramanmaraş adana gaziantep şanlıurfa nurdağı kilis hatay iskenderun osmaniye kahramanmaraş malatya adıyaman kandilli kızılay turkey,0
627,74 büyüklüğündeki depremde suriyenin çeşitli bölgelerinde en az 427 kişi vefat etti yüzlerce kişi yaralandı deprem suriye kandilli nurdağı afad turkey kahramanmaraş sondakika gaziantep malatya kayseri acil malatya hatay antakya,0
628,hep birlikte kan bankalarına kızılaya gidelim şu zamanda kan bağışı çok önemli acil deprem kocaeli kocaelispor gaziantep turkey afad iskenderun şanlıurfa mersındeprem enkaz adanadeprem mersin kahramanmaraş,0
629,halüklevent hatice taşpınar turkey deprem depremmalatya ahbap,0
630,siz allaha yardım ederseniz o da size yardım eder deprem afad gaziantep hatay adana kahramanmaraş malatya şanlıurfa kayseri nurdağı iskenderun mersin acil turkey,0
631,başımız sağolsun dua edelim turkey afaddeprem deprem,0
632,şimdi veren el olma zamanı verenelderneği deprem afad yardım gaziantep kahramanmaraş nurdağı turkey veren el,0
633,tüm operatörlerden neredeyim yazıp 77ye mesaj atarak konumunuzu yetkililere bildirebilirsiniz deprem turkey afadhatay afadhatay afadkahramanmaraş afadgaziantep,0
634,afad resmi sitesinden yardım yapılabiliyor gaziantep kahramanmaraş acil turkey nurdağı enkaz earthquake afad,0
635,deprem hatay nurdağı gaziantep acil turkey iskenderun afad lütfen okulları camileri spor salonlarını açın ve anons geçin soğuktan insalar döndü lütfen minareden yayın yapın yazık insanlara,0
636,yardım rt deprem turkey maraş gaziantep hatay afad,0
637,o21 otoyolu hataya gidiyoruz ailemizin yanına yollarda kar fırtınası var lütfen herkes çok dikkatli olsun deprem afadhatay turkey earthquake,0
638,bize ilettiğiniz ihbarları tek tek not edip ilgili şehrimize bildiriyoruz yakınlarına ulaşamayanlar bu titin altında toplansın biz de istatistik tutalım elimizden geldiğince koşturalım nurdağı iskenderun deprem adana turkey enkaz afad,0
639,evimde satmak için aldığım kullanılmamış kışlık kazaklar var deprem bölgelerine göndermek istiyorum istanbuldayım kar yağıyor küçük bebeğim var kargo vs ulaşamıyorum yardımcı olur musunuz deprem hatay gaziantep acil turkey enkaz afaddeprem,0
640,arkadaşım ailesine ulaşamıyor göçük altındalar lütfen yayalım adıyaman turkey afaddeprem depremkahramanmaraş mersındeprem depremmalatya kahramanmaraş iskenderun enkazaltındayım acil,0
641,arkadaşlar yayalım lütfen afadkahramanmaraş kahramanmaraş deprem acil turkey earthquake enkaz enkazaltındayım,0
642,neden bütün büyük depremler gece oluyor deprem anı kayıtları geçmiş olsun türkiyem afad afaddeprem turkey deprem spkgovtr şanlıurfa acil enkaz kahramanmaraş iskenderun,0
643,elele verelim yardım edelim levent bey 0507 760 27 80 yarın ankaradan tırımız çıkacak afet bölgesine halüklevent ahbap nurdağı kahramanmaraş acil turkey iskenderun şanlıurfa şanlıurfa mersındeprem malatya kahramanmaraş afaddeprem ankara herkes paylaşın lütfen,0
644,türk telekom turkcell vodafone ve diğer internet kuruluşlarına sesleniyoruz lütfen interneti herkese açık hale getirin ücretsiz yapın afaddeprem deprem haarp turkey turkcell vodafonetr onlinebaşvuru,0
645,tarifsiz sesimi duyan var mı adana pay for turkey deprem adana turkey türkiye gaziantep kahramanmaraş hatay acil afad,0
646,deprem bölgesine ulaştırılacak ihtiyaç listesi afaddeprem depremkahramanmaraş hataydeprem gaziantep turkey iskenderun,0
647,türkiye çok acil destek almamız gerekiyor tüm ülkelerden büyük felaket yaşıyoruz en kısa zamanda yaralarımız iyileşecek allah yardımcımız olsun deprem afaddeprem afet turkey türkiyedeprem günbirlikolmagünü,0
648,deprem turkey afaddeprem gaziantep kahramanmaraş acil earthquake şanlıurfa mersındeprem enkaz gün birlik günü,0
649,hatay kaderine bırakılmış durumda ne olur yardım gitsin artık yollar çökmüş afad binası itfaiye binası yıkılmış ulaşım sağlayamıyoruz hala hatayafad hataydeprem acil nurdağı kahramanmaraş earthquake turkey,0
650,kahramanmaraş lütfen binalardan olabildiğince uzak durun ve toplanma alanlarına gidin dostlar adanadeprem acil afad antakya deprem depremoldu earthquake enkaz kahramanmaraş,0
651,felaketin boyutu depremgaziantep depremadana deprem turkey gaziantep afad,0
652,afad destek hesap deprem kahramanmarasdeprem hataydeprem diyarbakırdeprem mersındeprem adanadeprem kilisdeprem osmaniyedeprem gaziantepdeprem şanlıurfadeprem adıyamandeprem malatyadeprem earthquaketurkey earthquaketürkiye earthquakeinturkey earthquake,0
653,enkaz altındalar adres mevcut haber alanlar yardım edebilecekler lütfen ulaştıralım yayalım earthquake deprem hatay depremioldu sondakika depremhatay acil açilyardım afad afaddeprem,0
654,neredeyim yazıp tüm operatörlerden 77 numarasına mesaj gönderildiğinde cep telefonunuza yer ve koordinatlar hakkında bilgi gelecektir turkey enkaz acil afad deprem gaziantep hatay kahramanmaraş iskenderun malatya sondakika,0
655,afad ne iş yapıyor hiç bir yerde afad yökafaddeprem deprem turkey,0
656,yardım lütfen hatay afad deprem turkey depremoldu enkazaltındayım afadbaşkanlık afad_gönüllü,0
657,tüm operatörlerden neredeyim yazıp 77ye mesaj atarak konumunuzu yetkililere bildirebilirsiniz gaziantep acil şanlıurfa nurdağı turkey iskenderun afad kahramanmaraş,0
658,herkese çok geçmiş olsundeprem gaziantep kahramanmaraş acil turkey hatay enkazaltındayım afaddeprem,0
659,yarın sabah yardım tırımız çıkacak yardım etmek isteyenler 05077602780 levent beye ulaşın gaziantep kahramanmaraş acil turkey iskenderun enkaz enkazaltındayım ankara eryaman malatya mersin kahramanmaraş afaddeprem depremde volkandemirel,0
660,herkes görsün rt atalım lütfen enkaz altındakiler bu numaralara ulaşsın herkes rt atsın deprem depremoldu gaziantep hatay kahramanmaraş malatya kahramanmaraş malatya acil enkazaltındayım afad nurdağı enkazaltındayım turkey earthquake şanlıurfa kayseri,0
661,iş makinasına ihtiyacımız var ekibe ihtiyacımız var sesimizi duyurun mehmet çınar malatya yeşilyurt belediye başkanı habertürk yayınında bunları söylüyor lütfen yetkililer iş makinaları yönlendirsin afadhatay turkey deprem,0
662,allah rızası için telefon görüşmelerinizi olabildiğince kısa tutun yardım etmek dışında o şehirlere lütfen girmeyin deprem acil afaddeprem turkey türkiye enkaz,0
663,deprem güvenli bölgeler haritası acil turkey afaddeprem enkaz,0
664,iskenderun çok kötü çok kötü profesyonel ekip lazım herkes can havliyle bir şeyler yapmaya çalışıyor allah yardımcınız olsun afadhatay sondakika turkey breaking,0
665,deprem afad yardımelin yardım edin kahramanmarasdeprem kahramanmaraş afaddeprem afadhatay afadadıyaman acil turkey nurdağı earthquake,0
666,artçı depremlerin devam etmesi nedeniyle hasarlı binalarda kalmayınız yakınlarında bulunmasanıza deprem earthquake artçı afaddeprem yardım kahramanmaraş gaziantep hataydeprem acil,0
667,artık siyaseti bırakın ya siktir edin ekonomiyi ırkı dili dini mezhebi siktir edin yok olan canlar var orada bu kadar kötü kalpli olmayın gaziantep kahramanmaraş hataydeprem ahbap şanlıurfa mersin adanadeprem yardım malatya turkey deprem,0
668,yalvarırım yardım gönderin turkey hatay antakya deprem afadhatay afadhatay depremdairesi,0
669,yapabileceğiniz en ufak yardımı yapın bize bizden başkası yardım edemez deprem yaz 1866 ya gönder afad deprem turkey,0
670,rt yaparsanız seviniriz turkey earthquake acil enkaz enkazaltındayım malatya depremmalatya ahbapaçıl,0
671,osmaniyede yıkılan 10 katlı binanın enkazından küçük bir kız çocuğu kurtarıldı gaziantep deprem afad kahramanmaraş turkey earthquake,0
672,kelimeler boğazımda düğümleniyor manzara çok kötü çaresizlik en kötüsü allahım sen yardım et tüm zorda kalan insanlara deprem turkey halüklevent afad,0
673,izmir kan bağışında bulunulabileceğiniz türk kızılay hizmet birimleri acil afad afaddeprem afadgaziantep afadhatay afadkahramanmaraş deprem turkey kızılay,0
674,hatay iskenderunda yıkılan binaların görüntüleri ortaya çıktı deprem suriye kandilli nurdağı hatay afad turkey kahramanmaraş sondakika gaziantep malatya kayseri acil malatya hatay antakya,0
675,ahbap yardım deprem enkazaltındayım acil deprem yardım afad turkey depremoldu,0
676,hakkari adanakahramanmarashatay hattına gidiyorum deprem için yardım göndermek isteyen arkadaşlar irtibat kurabilirler gaziantep kahramanmaraş acil turkey enkaz enkazaltındayım adanadeprem deprem afaddeprem afadlardım afadbaşkanlığı,0
677,son dakika depremde 3 askerimiz şehit oldu deprem türkiye turkey afad,0
678,uzakta olsanız da yardım edebilirsiniz 1 telefonları meşgul etmeyin herkes yakınlarını merak ediyor ama interneti kullanın en sık duyulan şikayet afad a telefonun düşmemesi deprem afaddeprem afad kahramanmarasdeprem hataydeprem turkey earthquaketurkey earthquake,0
679,adreste enkaz altında çocuklar var lütfen yardım edin lütfen yayalım gaziantep acil turkey yardım yardımelin enkaz enkazaltındayım afadgaziantep halüklevent afadgaziantep depremdairesi gaziantepbeld,0
680,antakya yanıyor antakya hatay enkazaltındayım acil turkey afaddeprem,0
681,teyzemin arkadaşının ailesi adıyamanda göçük altında hala daha afad ekipleri ulaşmamış saatlerdir caresizler yayalım arkadaşlar deprem şanlıurfa enkazaltındayım acil afaddeprem iskenderun adıyamandeprem turkey,0
682,hataya yardım hataydeprem depremioldu kahramanmaraş acil gaziantep malatya adana turkey afaddeprem afadbaşkanlık,0
683,enkazaltındayım turkey nurdağı iskenderun şanlıurfa mersındeprem kayseri mersin adanadeprem acil afad deprem depremgaziantep depremdiyarbakır depremmalatya göçük altındaki vatandaşlar telefon şarjlarınızı bitirmeyin 35 dk aralıklarla bu sesi açınlutfen dayan,0
684,lütfen afad uygulamasını indirin arkadaşlar acil durumda konumunuzu gönderebiliyorsunuz afaddeprem depremde depremadana gaziantep kahramanmaraş acil turkey iskenderun earthquake nurdağı hataydeprem adanadeprem,0
685,deprem bölgelerinde sağlıklı vatandaşlarımız lütfen arama kurtarma çalışmalarına yardımcı olun çevre illerdeki vatandaşlarımız yardıma koşsunlar herkes için yapacak bir şey vardır mutlakaacıl turkey deprem afadhatay afad,0
686,arkadaşımın amcası enkazda lütfen yayar misiniz acil earthquake enkaz enkazaltındayım hataydeprem afaddeprem,0
687,her haber de içim daha da cız ediyor lütfen retweet yaparak yayalım 1 retweet birçok insanı kurtarabilir duyarsız kalmayalım deprem depremoldu gaziantep hatay kahramanmaraş malatya acil afad enkazaltındayım nurdağı turkey earthquake,0
688,hatayda tahribat çok büyük göçük altında saatlerdir bekleyen insanlar var hala şebekenin çekmediği ulaşamadığımız haber alamadıklarımız var bir an önce yardım gelmeli destek arttırılmalı hastaneler dahi yıkıldı lütfen sesimizi duyun hatayantakya deprem afadhatay turkey,0
689,zor durumda olup gören ıphone kullananlar tıklasın indirsin telefonu süresiz siren flash döngüsüne sokabilir reklamsız internetsiz üyeliksiz direkt acil hatay gaziantep kahramanmaraş afaddeprem turkey iskenderun adana,0
690,deprem turkey afad trabzonda olup yardım etmek isteyenler için,0
691,halüklevent adıyamana gidin lütfenhalk kendi imkanlarıyla enkaz altındaki yakınlarına enkaz üzerinden seslenmeye çalışıyor yardım çağrısı yapıyorlar afaddeprem afadbaşkanlığı earthquake earthquaketurkey,0
692,kamp çadırı ve malzemesi satan işletmeler de destek olmalı turkey deprem afaddeprem,0
693,çok hızlı olmaları lazım yoksa insanlar donarak ölecek turkey acil afaddeprem help helpturkey kahramanmaraş gaziantep iskenderun helpforturkey,0
694,arkadaşımın kuzeninden ses kaydı gelmiş yayalım lütfen hala göçük altındalar yüksek ihtimal şu an haber alınamıyor acil gaziantep turkey hatayafad kahramanmaraş deprem enkazaltındayım,0
695,lütfenheryerde yayalımyanında düdük bulunmayan vatandaşlarımız bu sesi açarak yardım beklesinler olabildiğince fazla kişi tweetleşin lütfen deprem depremoldu gaziantep hatay kahramanmaraş malatya acil afad nurdağı turkey earthquake şanlıurfa kayseri enkazaltındayım,0
